result,table,_start,_stop,_time,_measurement,session_id,source,register,value,layer
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:00:20.923175+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:00:20.928214+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:07:49.015816+00:00,forced_writes,b8e88bbd,modbus_write,200,2800.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:07:50.020089+00:00,forced_writes,b8e88bbd,modbus_write,201,0.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:08:00.025523+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:08:00.028836+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:15:27.124232+00:00,forced_writes,b8e88bbd,modbus_write,200,3200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:15:28.128759+00:00,forced_writes,b8e88bbd,modbus_write,201,200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:15:46.134317+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:15:46.139278+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:31:59.152160+00:00,forced_writes,b8e88bbd,modbus_write,100,375.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:47:22.312190+00:00,forced_writes,b8e88bbd,modbus_write,100,345.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:02:31.248923+00:00,forced_writes,b8e88bbd,modbus_write,200,3000.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:02:32.253076+00:00,forced_writes,b8e88bbd,modbus_write,201,0.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:02:47.258580+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:02:47.263936+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:18:15.392495+00:00,forced_writes,b8e88bbd,modbus_write,200,2800.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:18:16.396582+00:00,forced_writes,b8e88bbd,modbus_write,201,100.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:18:26.401952+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:18:26.407173+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:27:06.507833+00:00,forced_writes,b8e88bbd,modbus_write,200,3200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:27:07.512025+00:00,forced_writes,b8e88bbd,modbus_write,201,0.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:27:15.517681+00:00,forced_writes,b8e88bbd,modbus_write,200,1200.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:27:15.522926+00:00,forced_writes,b8e88bbd,modbus_write,201,500.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:34:28.621728+00:00,forced_writes,b8e88bbd,modbus_write,100,349.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:34:31.626114+00:00,forced_writes,b8e88bbd,modbus_write,100,353.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:34:34.631623+00:00,forced_writes,b8e88bbd,modbus_write,100,357.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:34:37.636814+00:00,forced_writes,b8e88bbd,modbus_write,100,361.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:34:40.642037+00:00,forced_writes,b8e88bbd,modbus_write,100,365.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:34:43.646013+00:00,forced_writes,b8e88bbd,modbus_write,100,369.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:34:46.651266+00:00,forced_writes,b8e88bbd,modbus_write,100,373.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:34:49.654719+00:00,forced_writes,b8e88bbd,modbus_write,100,377.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:42:56.765203+00:00,forced_writes,b8e88bbd,modbus_write,100,382.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:42:59.769178+00:00,forced_writes,b8e88bbd,modbus_write,100,387.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:02.774676+00:00,forced_writes,b8e88bbd,modbus_write,100,392.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:05.779964+00:00,forced_writes,b8e88bbd,modbus_write,100,397.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:08.785084+00:00,forced_writes,b8e88bbd,modbus_write,100,402.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:11.789026+00:00,forced_writes,b8e88bbd,modbus_write,100,407.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:14.794203+00:00,forced_writes,b8e88bbd,modbus_write,100,412.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:17.799375+00:00,forced_writes,b8e88bbd,modbus_write,100,417.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:20.804683+00:00,forced_writes,b8e88bbd,modbus_write,100,422.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:23.810069+00:00,forced_writes,b8e88bbd,modbus_write,100,427.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:26.815667+00:00,forced_writes,b8e88bbd,modbus_write,100,432.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:29.819381+00:00,forced_writes,b8e88bbd,modbus_write,100,437.0,
