result,table,_start,_stop,_time,_measurement,event_type,kill_chain_stage,mitre_tactic,mitre_technique_id,mitre_technique_name,protocol,purdue_level,source_ip,func_code,phys_flow,phys_pressure,register,value
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:40.246092+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,2400
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:41.249490+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:56.255129+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,1200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:56.261933+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,500
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:41:51.258012+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,3000
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:41:52.263266+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:42:02.268932+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,1200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:42:02.275543+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,500
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:05:22.630224+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,2800
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:05:23.635502+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:05:29.641189+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,1200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:05:29.647405+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,500
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:12:22.750223+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,2600
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:12:23.753107+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:12:35.758599+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,1200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:12:35.765026+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,500
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:26:28.749125+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,2400
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:26:29.752650+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:26:47.758540+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,1200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:26:47.765551+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,500
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:44:11.278825+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,3000
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:44:12.281512+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,100
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:44:17.286832+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,1200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:44:17.293292+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,500
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:51:21.402561+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,2800
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:51:22.406124+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:51:34.412236+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,200,1200
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:51:34.418981+00:00,correlation_logs,forced_write,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.5,6,0.0,0.0,201,500
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:35:45.571930+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,350
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:07.143136+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,198
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:12.146378+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,201
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:17.149950+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,204
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:22.154630+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,207
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:27.159304+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,210
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:32.164389+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,213
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:37.169066+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,216
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:42.174147+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,219
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:47.179364+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,222
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:52.182768+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,225
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:29.293999+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,227
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:35.296690+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,229
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:41.301471+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,231
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:47.306693+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,233
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:53.310448+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,235
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:59.315170+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,237
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:05.318271+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,239
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:11.322077+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,241
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:17.327206+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,243
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:23.332148+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,245
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:29.336972+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,247
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:35.340328+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,249
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:22.126403+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,251
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:27.129783+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,253
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:32.135013+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,255
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:37.140562+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,257
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:42.145744+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,259
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:47.151482+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,261
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:52.157253+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,263
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:57.162281+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,265
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:19.268822+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,269
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:25.272506+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,273
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:31.275904+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,277
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:37.281230+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,281
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:43.285895+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,285
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:49.291401+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,289
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:55.296786+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,293
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:01.302118+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,297
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:07.307434+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,301
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:13.312936+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,305
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:19.318135+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,309
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:25.324194+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,313
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:39.425396+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,315
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:45.428812+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,317
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:51.432627+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,319
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:57.437799+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,321
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:03.447937+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,323
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:09.451651+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,325
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:15.456945+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,327
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:21.462873+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,329
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:27.466671+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,331
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:33.471718+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,333
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:13:06.585832+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,360
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:07.550544+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,364
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:11.554543+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,368
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:15.558485+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,372
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:19.563528+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,376
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:23.567344+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,380
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:27.572916+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,384
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:31.578205+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,388
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:35.583507+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,392
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:39.587328+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,396
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:43.592346+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,400
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:47.597778+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,404
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:51.602702+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,408
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:52:26.824968+00:00,correlation_logs,write_command,Stage 2 - ICS Impact,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,172.22.0.2,6,0.0,0.0,100,300
